# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
105.000000 0.000159 0.000012 0.000176 0.000012 0.012637 0.000028 0.012618 0.000026
106.000000 0.000157 0.000013 0.000173 0.000012 0.012657 0.000059 0.012641 0.000067
107.000000 0.000167 0.000023 0.000184 0.000024 0.012622 0.000038 0.012605 0.000039
108.000000 0.000175 0.000048 0.000192 0.000048 0.012615 0.000030 0.012598 0.000028
109.000000 0.000175 0.000050 0.000193 0.000051 0.012619 0.000044 0.012605 0.000050
110.000000 0.000180 0.000043 0.000197 0.000043 0.012595 0.000029 0.012582 0.000027
111.000000 0.000165 0.000028 0.000183 0.000029 0.012610 0.000044 0.012595 0.000042
112.000000 0.000163 0.000029 0.000180 0.000030 0.012622 0.000095 0.012613 0.000097
113.000000 0.000164 0.000042 0.000182 0.000042 0.012620 0.000116 0.012609 0.000114
114.000000 0.000153 0.000015 0.000170 0.000015 0.012588 0.000077 0.012578 0.000084
115.000000 0.000156 0.000020 0.000173 0.000021 0.012559 0.000040 0.012550 0.000035
116.000000 0.000161 0.000031 0.000178 0.000032 0.012569 0.000065 0.012562 0.000062
117.000000 0.000147 0.000014 0.000164 0.000014 0.012552 0.000064 0.012547 0.000069
118.000000 0.000145 0.000011 0.000162 0.000011 0.012534 0.000041 0.012528 0.000037
119.000000 0.000152 0.000023 0.000170 0.000024 0.012536 0.000050 0.012531 0.000048
120.000000 0.000145 0.000014 0.000162 0.000014 0.012526 0.000060 0.012521 0.000058
121.000000 0.000140 0.000009 0.000157 0.000010 0.012538 0.000099 0.012535 0.000099
122.000000 0.000143 0.000017 0.000160 0.000018 0.012553 0.000144 0.012550 0.000141
123.000000 0.000140 0.000011 0.000157 0.000012 0.012531 0.000102 0.012531 0.000099
124.000000 0.000139 0.000010 0.000156 0.000010 0.012506 0.000066 0.012507 0.000059
125.000000 0.000140 0.000014 0.000157 0.000014 0.012504 0.000104 0.012503 0.000102
126.000000 0.000139 0.000011 0.000155 0.000011 0.012476 0.000055 0.012477 0.000053
127.000000 0.000146 0.000025 0.000162 0.000023 0.012476 0.000056 0.012479 0.000052
128.000000 0.000150 0.000033 0.000166 0.000032 0.012473 0.000078 0.012475 0.000074
129.000000 0.000149 0.000042 0.000165 0.000040 0.012440 0.000032 0.012442 0.000029
130.000000 0.000143 0.000021 0.000160 0.000022 0.012451 0.000061 0.012455 0.000056
131.000000 0.000148 0.000041 0.000165 0.000040 0.012436 0.000046 0.012441 0.000041
132.000000 0.000152 0.000049 0.000169 0.000050 0.012419 0.000038 0.012425 0.000037
133.000000 0.000151 0.000043 0.000167 0.000043 0.012424 0.000054 0.012432 0.000050
134.000000 0.000136 0.000015 0.000153 0.000016 0.012406 0.000028 0.012413 0.000023
135.000000 0.000133 0.000017 0.000150 0.000018 0.012409 0.000054 0.012417 0.000053
136.000000 0.000143 0.000036 0.000160 0.000036 0.012411 0.000067 0.012420 0.000064
137.000000 0.000137 0.000021 0.000153 0.000021 0.012416 0.000106 0.012426 0.000105
138.000000 0.000125 0.000009 0.000142 0.000009 0.012387 0.000051 0.012396 0.000048
139.000000 0.000131 0.000019 0.000148 0.000020 0.012372 0.000033 0.012383 0.000028
140.000000 0.000133 0.000019 0.000149 0.000019 0.012385 0.000074 0.012397 0.000072
141.000000 0.000124 0.000009 0.000140 0.000010 0.012364 0.000033 0.012376 0.000038
142.000000 0.000126 0.000014 0.000142 0.000014 0.012381 0.000075 0.012394 0.000082
143.000000 0.000130 0.000016 0.000147 0.000016 0.012401 0.000137 0.012417 0.000151
144.000000 0.000126 0.000014 0.000142 0.000014 0.012346 0.000045 0.012361 0.000051
145.000000 0.000127 0.000023 0.000144 0.000023 0.012345 0.000045 0.012360 0.000048
146.000000 0.000137 0.000044 0.000153 0.000042 0.012349 0.000078 0.012368 0.000092
147.000000 0.000133 0.000042 0.000149 0.000043 0.012316 0.000032 0.012334 0.000032
148.000000 0.000127 0.000032 0.000143 0.000030 0.012330 0.000055 0.012348 0.000061
149.000000 0.000120 0.000012 0.000137 0.000013 0.012309 0.000036 0.012330 0.000045
150.000000 0.000123 0.000018 0.000140 0.000018 0.012301 0.000034 0.012323 0.000039
151.000000 0.000129 0.000037 0.000144 0.000036 0.012301 0.000043 0.012322 0.000049
152.000000 0.000123 0.000018 0.000140 0.000019 0.012282 0.000030 0.012305 0.000030
153.000000 0.000123 0.000021 0.000140 0.000021 0.012287 0.000037 0.012311 0.000046
154.000000 0.000128 0.000031 0.000145 0.000031 0.012273 0.000029 0.012298 0.000028
155.000000 0.000126 0.000030 0.000143 0.000030 0.012284 0.000041 0.012309 0.000046
156.000000 0.000118 0.000016 0.000134 0.000017 0.012281 0.000063 0.012309 0.000068
157.000000 0.000116 0.000016 0.000132 0.000016 0.012288 0.000061 0.012315 0.000067
158.000000 0.000115 0.000014 0.000131 0.000015 0.012274 0.000064 0.012304 0.000072
159.000000 0.000115 0.000014 0.000131 0.000015 0.012263 0.000066 0.012293 0.000074
160.000000 0.000117 0.000017 0.000133 0.000017 0.012247 0.000034 0.012279 0.000040
161.000000 0.000115 0.000013 0.000131 0.000013 0.012240 0.000042 0.012274 0.000047
162.000000 0.000114 0.000014 0.000130 0.000015 0.012233 0.000035 0.012267 0.000043
163.000000 0.000121 0.000029 0.000137 0.000028 0.012225 0.000034 0.012260 0.000040
164.000000 0.000126 0.000039 0.000142 0.000040 0.012217 0.000031 0.012254 0.000036
165.000000 0.000123 0.000039 0.000139 0.000037 0.012207 0.000025 0.012245 0.000028
166.000000 0.000110 0.000010 0.000126 0.000011 0.012205 0.000027 0.012245 0.000034
167.000000 0.000111 0.000011 0.000127 0.000012 0.012192 0.000026 0.012234 0.000028
168.000000 0.000118 0.000027 0.000134 0.000026 0.012190 0.000021 0.012232 0.000027
169.000000 0.000111 0.000015 0.000128 0.000016 0.012183 0.000026 0.012227 0.000030
