# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
129.000000 0.001182 0.000087 0.001290 0.000093 0.031548 0.000032 0.031996 0.000023
130.000000 0.001177 0.000085 0.001284 0.000090 0.031541 0.000033 0.031994 0.000023
131.000000 0.001180 0.000095 0.001285 0.000097 0.031533 0.000033 0.031992 0.000023
132.000000 0.001187 0.000124 0.001293 0.000125 0.031525 0.000034 0.031990 0.000023
133.000000 0.001150 0.000080 0.001256 0.000086 0.031517 0.000034 0.031988 0.000023
134.000000 0.001124 0.000085 0.001228 0.000087 0.031509 0.000035 0.031986 0.000023
135.000000 0.001127 0.000076 0.001232 0.000080 0.031501 0.000035 0.031984 0.000023
136.000000 0.001123 0.000079 0.001228 0.000085 0.031493 0.000036 0.031982 0.000024
137.000000 0.001096 0.000075 0.001201 0.000078 0.031486 0.000036 0.031980 0.000024
138.000000 0.001091 0.000073 0.001195 0.000077 0.031478 0.000037 0.031979 0.000024
139.000000 0.001090 0.000073 0.001195 0.000078 0.031470 0.000037 0.031977 0.000024
140.000000 0.001071 0.000069 0.001176 0.000073 0.031462 0.000038 0.031975 0.000025
141.000000 0.001067 0.000070 0.001170 0.000074 0.031454 0.000039 0.031974 0.000025
142.000000 0.001064 0.000065 0.001168 0.000069 0.031446 0.000039 0.031972 0.000025
143.000000 0.001054 0.000063 0.001158 0.000069 0.031438 0.000040 0.031970 0.000026
144.000000 0.001060 0.000059 0.001162 0.000064 0.031430 0.000041 0.031968 0.000026
145.000000 0.001070 0.000066 0.001173 0.000071 0.031422 0.000042 0.031967 0.000026
146.000000 0.001065 0.000077 0.001168 0.000081 0.031414 0.000042 0.031965 0.000027
147.000000 0.001054 0.000057 0.001156 0.000062 0.031406 0.000043 0.031963 0.000027
148.000000 0.001029 0.000054 0.001131 0.000058 0.031398 0.000044 0.031962 0.000027
149.000000 0.001026 0.000065 0.001129 0.000068 0.031390 0.000045 0.031960 0.000028
150.000000 0.001047 0.000061 0.001149 0.000064 0.031382 0.000046 0.031959 0.000028
151.000000 0.001051 0.000092 0.001153 0.000093 0.031373 0.000047 0.031957 0.000029
152.000000 0.001041 0.000158 0.001143 0.000157 0.031365 0.000047 0.031955 0.000029
153.000000 0.001017 0.000108 0.001118 0.000108 0.031357 0.000048 0.031953 0.000030
154.000000 0.000997 0.000051 0.001098 0.000055 0.031348 0.000049 0.031952 0.000030
155.000000 0.000992 0.000053 0.001094 0.000056 0.031340 0.000050 0.031950 0.000031
156.000000 0.000998 0.000093 0.001099 0.000093 0.031332 0.000051 0.031950 0.000032
157.000000 0.000978 0.000068 0.001080 0.000069 0.031325 0.000051 0.031947 0.000032
158.000000 0.000971 0.000049 0.001072 0.000054 0.031320 0.000052 0.031954 0.000045
159.000000 0.000982 0.000075 0.001085 0.000074 0.031321 0.000063 0.031956 0.000053
160.000000 0.000967 0.000056 0.001066 0.000054 0.031316 0.000068 0.031963 0.000077
161.000000 0.000973 0.000062 0.001076 0.000062 0.031306 0.000067 0.031956 0.000065
162.000000 0.000997 0.000098 0.001095 0.000092 0.031289 0.000057 0.031944 0.000041
163.000000 0.000972 0.000101 0.001076 0.000101 0.031288 0.000067 0.031957 0.000077
164.000000 0.000982 0.000128 0.001079 0.000124 0.031289 0.000088 0.031957 0.000080
165.000000 0.000968 0.000082 0.001071 0.000083 0.031258 0.000059 0.031936 0.000040
166.000000 0.000959 0.000083 0.001058 0.000076 0.031253 0.000060 0.031943 0.000051
167.000000 0.000959 0.000077 0.001060 0.000078 0.031258 0.000076 0.031945 0.000066
168.000000 0.000945 0.000083 0.001046 0.000082 0.031237 0.000060 0.031940 0.000042
169.000000 0.000938 0.000098 0.001038 0.000097 0.031238 0.000061 0.031943 0.000056
170.000000 0.000950 0.000101 0.001050 0.000098 0.031235 0.000060 0.031952 0.000059
171.000000 0.000949 0.000114 0.001049 0.000111 0.031217 0.000054 0.031930 0.000046
