# epochs mean_loss std_loss mean_test_loss std_test_loss mean_loss_grad std_loss_grad mean_test_loss_grad std_test_loss_grad
131.000000 0.007186 0.000447 0.007365 0.000434 0.007270 0.000900 0.007438 0.000958
132.000000 0.007138 0.000440 0.007316 0.000428 0.007168 0.000879 0.007333 0.000937
133.000000 0.007091 0.000433 0.007268 0.000422 0.007067 0.000859 0.007229 0.000915
134.000000 0.007044 0.000426 0.007221 0.000415 0.006968 0.000839 0.007127 0.000893
135.000000 0.006998 0.000420 0.007174 0.000409 0.006870 0.000819 0.007026 0.000872
136.000000 0.006953 0.000413 0.007128 0.000403 0.006774 0.000800 0.006927 0.000852
137.000000 0.006908 0.000407 0.007083 0.000398 0.006679 0.000782 0.006829 0.000833
138.000000 0.006864 0.000401 0.007039 0.000392 0.006585 0.000765 0.006732 0.000815
139.000000 0.006821 0.000396 0.006995 0.000387 0.006493 0.000750 0.006637 0.000798
140.000000 0.006778 0.000390 0.006952 0.000382 0.006402 0.000735 0.006544 0.000782
141.000000 0.006736 0.000385 0.006909 0.000377 0.006312 0.000722 0.006451 0.000767
142.000000 0.006694 0.000379 0.006867 0.000373 0.006224 0.000710 0.006359 0.000754
143.000000 0.006653 0.000374 0.006825 0.000368 0.006137 0.000698 0.006269 0.000742
144.000000 0.006612 0.000369 0.006783 0.000364 0.006050 0.000688 0.006180 0.000731
145.000000 0.006572 0.000365 0.006743 0.000360 0.005965 0.000679 0.006092 0.000721
146.000000 0.006533 0.000360 0.006702 0.000355 0.005880 0.000671 0.006005 0.000712
147.000000 0.006494 0.000356 0.006663 0.000352 0.005796 0.000663 0.005919 0.000703
148.000000 0.006455 0.000352 0.006623 0.000348 0.005713 0.000657 0.005833 0.000695
149.000000 0.006417 0.000348 0.006585 0.000344 0.005631 0.000650 0.005749 0.000688
150.000000 0.006379 0.000344 0.006546 0.000341 0.005550 0.000645 0.005665 0.000681
151.000000 0.006341 0.000340 0.006508 0.000337 0.005469 0.000640 0.005582 0.000675
152.000000 0.006304 0.000336 0.006471 0.000334 0.005389 0.000635 0.005501 0.000669
153.000000 0.006268 0.000333 0.006433 0.000331 0.005311 0.000630 0.005420 0.000664
154.000000 0.006232 0.000330 0.006396 0.000328 0.005233 0.000626 0.005340 0.000659
155.000000 0.006196 0.000326 0.006360 0.000325 0.005156 0.000622 0.005261 0.000654
156.000000 0.006160 0.000323 0.006324 0.000323 0.005080 0.000618 0.005183 0.000649
157.000000 0.006125 0.000320 0.006288 0.000320 0.005004 0.000614 0.005105 0.000644
158.000000 0.006090 0.000318 0.006252 0.000318 0.004930 0.000610 0.005029 0.000639
159.000000 0.006056 0.000315 0.006217 0.000316 0.004856 0.000606 0.004953 0.000635
160.000000 0.006021 0.000312 0.006182 0.000313 0.004784 0.000602 0.004879 0.000631
161.000000 0.005987 0.000310 0.006147 0.000311 0.004712 0.000599 0.004805 0.000626
162.000000 0.005954 0.000308 0.006113 0.000309 0.004641 0.000595 0.004732 0.000622
163.000000 0.005921 0.000305 0.006079 0.000307 0.004572 0.000592 0.004660 0.000618
164.000000 0.005888 0.000303 0.006045 0.000306 0.004503 0.000589 0.004590 0.000615
165.000000 0.005855 0.000301 0.006012 0.000304 0.004435 0.000586 0.004520 0.000611
166.000000 0.005822 0.000300 0.005979 0.000303 0.004368 0.000583 0.004452 0.000608
167.000000 0.005790 0.000298 0.005946 0.000301 0.004303 0.000581 0.004384 0.000605
168.000000 0.005758 0.000296 0.005913 0.000300 0.004239 0.000579 0.004318 0.000602
169.000000 0.005726 0.000295 0.005881 0.000299 0.004175 0.000577 0.004253 0.000599
170.000000 0.005695 0.000293 0.005848 0.000297 0.004113 0.000575 0.004189 0.000596
171.000000 0.005664 0.000292 0.005816 0.000296 0.004052 0.000574 0.004127 0.000594
172.000000 0.005632 0.000291 0.005785 0.000295 0.003993 0.000573 0.004065 0.000592
173.000000 0.005602 0.000290 0.005753 0.000295 0.003934 0.000572 0.004005 0.000590
174.000000 0.005571 0.000289 0.005722 0.000294 0.003877 0.000571 0.003946 0.000589
175.000000 0.005541 0.000288 0.005691 0.000293 0.003820 0.000571 0.003888 0.000588
176.000000 0.005510 0.000287 0.005660 0.000293 0.003765 0.000571 0.003831 0.000587
177.000000 0.005480 0.000286 0.005629 0.000292 0.003711 0.000571 0.003775 0.000586
178.000000 0.005451 0.000286 0.005599 0.000292 0.003658 0.000571 0.003721 0.000585
179.000000 0.005421 0.000285 0.005568 0.000291 0.003606 0.000571 0.003667 0.000585
180.000000 0.005392 0.000285 0.005538 0.000291 0.003555 0.000571 0.003615 0.000585
181.000000 0.005363 0.000284 0.005508 0.000291 0.003505 0.000572 0.003563 0.000584
